1%_<milk> 1%_milk NN I
10"_unbaked_pie_<crust> 10"_unbaked_pie_crust NN I
11"_unbaked_pie_<crust> 11"_unbaked_pie_crust NN I
12"_unbaked_pie_<crust> 12"_unbaked_pie_crust NN I
2%_<milk> 2%_milk NN I
8"_unbaked_pie_<crust> 8"_unbaked_pie_crust NN I
9"_unbaked_pie_<crust> 9"_unbaked_pie_crust NN I
abita_amber_<beer> abita_amber_beer NN I
abruzzese_<chitarra> abruzzese_chitarra NN I
absolut_<citron> absolut_citron NN I
absolut_mandrin_<vodka> absolut_mandrin_vodka NN I
absolut_<vodka> absolut_vodka NN I
absorbent_<cotton> absorbent_cotton NN I
absorbent_<paper> absorbent_paper NN I
acesulfame_<potassium> acesulfame_potassium NN I
achiote_<condimentada> achiote_condimentada NN I
achiote_<oil> achiote_oil NN I
achiote_<paste> achiote_paste NN I
achiote_<powder> achiote_powder NN I
achiote_powder_<ground> achiote_powder_ground NN I
achiote_<seed> achiote_seed NN I
acini_di_<pepe> acini_di_pepe NN I
acorn_<flour> acorn_flour NN I
acorn_<meal> acorn_meal NN I
acorn_<squash> acorn_squash NN I
acorn_squash_<purée> acorn_squash_purée NN I
acorn_squash_<seed> acorn_squash_seed NN I
active_<baker> active_baker NN I
active_<culture> active_culture NN I
active_dry_<yeast> active_dry_yeast NN I
active_<yeast> active_yeast NN I
adobo_<marinade> adobo_marinade NN I
adobo_<powder> adobo_powder NN I
adobo_<sauce> adobo_sauce NN I
adobo_<seasoning> adobo_seasoning NN I
adzuki_<bean> adzuki_bean NN I
aebleskiver_<pan> aebleskiver_pan NN I
african_butter_<catfish> african_butter_catfish NN I
african_cherry_<orange> african_cherry_orange NN I
african_<chicken> african_chicken NN I
african_<goose> african_goose NN I
african_<mango> african_mango NN I
african_<moringa> african_moringa NN I
afuega'l_<pitu> afuega'l_pitu NN I
agar-agar_<flake> agar-agar_flake NN I
agar-agar_<gelatin> agar-agar_gelatin NN I
agave_<nectar> agave_nectar NN I
agave_<syrup> agave_syrup NN I
ahi_<tuna> ahi_tuna NN I
ahi_tuna_<steak> ahi_tuna_steak NN I
aji_<amarillo> aji_amarillo NN I
ají_<dulce> ají_dulce NN I
ají_<pepper> ají_pepper NN I
ajma_<seed> ajma_seed NN I
alarge_<skillet> alarge_skillet NN I
alaska_king_<crab> alaska_king_crab NN I
alaska_king_crab_<leg> alaska_king_crab_leg NN I
alaska_<pollock> alaska_pollock NN I
alaska_<salmon> alaska_salmon NN I
alaskan_halibut_<fillet> alaskan_halibut_fillet NN I
alaskan_king_<crab> alaskan_king_crab NN I
albacore_<fillet> albacore_fillet NN I
albacore_<steak> albacore_steak NN I
albacore_<tuna> albacore_tuna NN I
albers_yellow_<cornmeal> albers_yellow_cornmeal NN I
ale_<yeast> ale_yeast NN I
aleppo_chili_<powder> aleppo_chili_powder NN I
aleppo_chili_<powder> aleppo_chili_powder NN I
aleppo_chilli_<powder> aleppo_chili_powder NN I
aleppo_<pepper> aleppo_pepper NN I
alfalfa_<sprout> alfalfa_sprout NN I
alfreda_<sauce> alfreda_sauce NN I
all_blue_<potato> all_blue_potato NN I
all-beef_<frankfurter> all-beef_frankfurter NN I
all-beef_hot_<dog> all-beef_hot_dog NN I
all-bran_<cereal> all-bran_cereal NN I
all-fruit_strawberry_<jam> all-fruit_strawberry_jam NN I
alligator_<fillet> alligator_fillet NN I
alligator_<pepper> alligator_pepper NN I
alligator_<tail> alligator_tail NN I
all-natural_gingersnap_<crumb> all-natural_gingersnap_crumb NN I
all-natural_graham_<cracker> all-natural_graham_cracker NN I
all-purpose_bleached_<flour> all-purpose_bleached_flour NN I
all-purpose_<butter> all-purpose_butter NN I
all-purpose_corn_<starch> all-purpose_corn_starch NN I
all-purpose_<flour> all-purpose_flour NN I
all-purpose_flour_<salt> all-purpose_flour_salt NN I
all-purpose_<pastry> all-purpose_pastry NN I
all-purpose_<potato> all-purpose_potato NN I
all-purpose_unbleached_<flour> all-purpose_unbleached_flour NN I
all-purpose_white_<flour> all-purpose_white_flour NN I
allspice_<berry> allspice_berry NN I
allspice_<powder> allspice_powder NN I
almond_<bark> almond_bark NN I
almond_<biscotti> almond_biscotti NN I
almond_brickle_<bit> almond_brickle_bit NN I
almond_brickle_<chip> almond_brickle_chip NN I
almond_<butter> almond_butter NN I
almond_<essence> almond_essence NN I
almond_<exact> almond_exact NN I
almond_<extract> almond_extract NN I
almond_<flavouring> almond_flavouring NN I
almond_<flour> almond_flour NN I
almond_joy_<bar> almond_joy_bar NN I
almond_<liqueur> almond_liqueur NN I
almond_<milk> almond_milk NN I
almond_<oil> almond_oil NN I
almond_<paste> almond_paste NN I
almond_pastry_<cream> almond_pastry_cream NN I
almond_<slice> almond_slice NN I
almond_<sliver> almond_sliver NN I
altis_olive_<paste> altis_olive_paste NN I
alubia_de_la_<bãneza-león> alubia_de_la_bãneza-león NN I
aluminum_<foil> aluminum_foil NN I
aluminum_foil_<ring> aluminum_foil_ring NN I
amaranth_<flake> amaranth_flake NN I
amaranth_<flour> amaranth_flour NN I
amaranth_<grain> amaranth_grain NN I
amaretti_<cookie> amaretti_cookie NN I
amaretto_almond_<liqueur> amaretto_almond_liqueur NN I
amaretto_<cocoa> amaretto_cocoa NN I
amaretto_di_saronno_<liqueur> amaretto_di_saronno_liqueur NN I
amaretto_<liqueur> amaretto_liqueur NN I
amaretto_<sauce> amaretto_sauce NN I
ambrosia_<custard> ambrosia_custard NN I
amchoor_<powder> amchoor_powder NN I
american_black_<elderberry> american_black_elderberry NN I
american_cheddar_<cheese> american_cheddar_cheese NN I
american_<cheese> american_cheese NN I
american_<chestnut> american_chestnut NN I
american_chili_<powder> american_chili_powder NN I
american_chili_<powder> american_chili_powder NN I
american_chili_<sauce> american_chili_sauce NN I
american_chili_<sauce> american_chili_sauce NN I
american_chilli_<powder> american_chili_powder NN I
american_chilli_<sauce> american_chili_sauce NN I
american_coastal_<pellona> american_coastal_pellona NN I
american_<grape> american_grape NN I
american_<groundnut> american_groundnut NN I
american_<hazelnut> american_hazelnut NN I
american_<lobster> american_lobster NN I
american_<pawpaw> american_pawpaw NN I
american_<persimmon> american_persimmon NN I
american_<plaice> american_plaice NN I
american_<plum> american_plum NN I
american_red_<elderberry> american_red_elderberry NN I
american_red_<raspberry> american_red_raspberry NN I
american_sturgeon_<caviar> american_sturgeon_caviar NN I
american_<whiskey> american_whiskey NN I
amish_<cheese> amish_cheese NN I
amish_<starter> amish_starter NN I
