algerian_dinar algerian_dinar NCCS000 I
algerian_dinars algerian_dinar NCCP000 I
american_dollar american_dollar NCCS000 I
american_dollars american_dollar NCCP000 I
aruban_florin aruban_florin NCCS000 I
aruban_florins aruban_florin NCCP000 I
australian_dollar australian_dollar NCCS000 I
australian_dollars australian_dollar NCCP000 I
austrian_schilling austrian_schilling NCCS000 I
austrian_schillings austrian_schilling NCCP000 I
bahamian_dollar bahamian_dollar NCCS000 I
bahamian_dollars bahamian_dollar NCCP000 I
bahraini_dinar bahraini_dinar NCCS000 I
bahraini_dinars bahraini_dinar NCCP000 I
barbadian_dollar barbadian_dollar NCCS000 I
barbadian_dollars barbadian_dollar NCCP000 I
belarusian_rubel belarusian_rubel NCCS000 I
belarusian_rubels belarusian_rubel NCCP000 I
belgian_franc belgian_franc NCCS000 I
belgian_francs belgian_franc NCCP000 I
belizean_dollar belizean_dollar NCCS000 I
belizean_dollars belizean_dollar NCCP000 I
bermudian_dollar bermudian_dollar NCCS000 I
bermudian_dollars bermudian_dollar NCCP000 I
brazilian_real brazilian_real NCCS000 I
brazilian_reals brazilian_real NCCP000 I
british_pound british_pound NCCS000 I
british_pounds british_pound NCCP000 I
bruneian_dollar bruneian_dollar NCCS000 I
bruneian_dollars bruneian_dollar NCCP000 I
burundi_franc burundi_franc NCCS000 I
burundi_francs burundi_franc NCCP000 I
canadian_dollar canadian_dollar NCCS000 I
canadian_dollars canadian_dollar NCCP000 I
cape_verdean_escudo cape_verdean_escudo NCCS000 I
cape_verdean_escudos cape_verdean_escudo NCCP000 I
caymanian_dollar caymanian_dollar NCCS000 I
caymanian_dollars caymanian_dollar NCCP000 I
chilean_peso chilean_peso NCCS000 I
chilean_pesos chilean_peso NCCP000 I
chinese_yuan chinese_yuan NCCS000 I
chinese_yuans chinese_yuan NCCP000 I
colombian_peso colombian_peso NCCS000 I
colombian_pesos colombian_peso NCCP000 I
communaute_financiere_africaine_franc communaute_financiere_africaine_franc NCCS000 I
communaute_financiere_africaine_francs communaute_financiere_africaine_franc NCCP000 I
comoran_franc comoran_franc NCCS000 I
comoran_francs comoran_franc NCCP000 I
costa_rican_colon costa_rican_colon NCCS000 I
costa_rican_colons costa_rican_colon NCCP000 I
croatian_kuna croatian_kuna NCCS000 I
croatian_kunas croatian_kuna NCCP000 I
cuban_peso cuban_peso NCCS000 I
cuban_pesos cuban_peso NCCP000 I
cypriot_pound cypriot_pound NCCS000 I
cypriot_pounds cypriot_pound NCCP000 I
danish_krone danish_krone NCCS000 I
danish_krones danish_krone NCCP000 I
danish_kronor danish_kronor NCCN000 I
djiboutian_franc djiboutian_franc NCCS000 I
djiboutian_francs djiboutian_franc NCCP000 I
dominican_peso dominican_peso NCCS000 I
dominican_pesos dominican_peso NCCP000 I
dutch_florin dutch_florin NCCS000 I
dutch_florins dutch_florin NCCP000 I
dutch_guilder dutch_guilder NCCS000 I
dutch_guilders dutch_guilder NCCP000 I
dutch_gulden dutch_gulden NCCS000 I
ec_dollar ec_dollar NCCS000 I
ec_dollars ec_dollar NCCP000 I
